"","Div","Season","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR"
"1944","E0","201617","04/03/17","Liverpool","Arsenal",3,1,"H",2,0,"H"
"1945","E0","201617","04/03/17","Man United","Bournemouth",1,1,"D",1,1,"D"
"1946","E0","201617","04/03/17","Stoke","Middlesbrough",2,0,"H",2,0,"H"
"1947","E0","201617","04/03/17","Swansea","Burnley",3,2,"H",1,1,"D"
"1948","E0","201617","04/03/17","Watford","Southampton",3,4,"A",1,2,"A"
"1949","E0","201617","04/03/17","West Brom","Crystal Palace",0,2,"A",0,0,"D"
"1950","E0","201617","05/03/17","Sunderland","Man City",0,2,"A",0,1,"A"
"1951","E0","201617","05/03/17","Tottenham","Everton",3,2,"H",1,0,"H"
"1952","E0","201617","06/03/17","West Ham","Chelsea",1,2,"A",0,1,"A"
"1953","E0","201617","08/03/17","Man City","Stoke",0,0,"D",0,0,"D"
"1954","E0","201617","11/03/17","Bournemouth","West Ham",3,2,"H",1,1,"D"
"1955","E0","201617","11/03/17","Everton","West Brom",3,0,"H",2,0,"H"
"1956","E0","201617","11/03/17","Hull","Swansea",2,1,"H",0,0,"D"
"1957","E0","201617","12/03/17","Liverpool","Burnley",2,1,"H",1,1,"D"
"1958","E0","201617","18/03/17","Bournemouth","Swansea",2,0,"H",1,0,"H"
"1959","E0","201617","18/03/17","Crystal Palace","Watford",1,0,"H",0,0,"D"
"1960","E0","201617","18/03/17","Everton","Hull",4,0,"H",1,0,"H"
"1961","E0","201617","18/03/17","Stoke","Chelsea",1,2,"A",1,1,"D"
"1962","E0","201617","18/03/17","Sunderland","Burnley",0,0,"D",0,0,"D"
"1963","E0","201617","18/03/17","West Brom","Arsenal",3,1,"H",1,1,"D"
"1964","E0","201617","18/03/17","West Ham","Leicester",2,3,"A",1,3,"A"
"1965","E0","201617","19/03/17","Man City","Liverpool",1,1,"D",0,0,"D"
"1966","E0","201617","19/03/17","Middlesbrough","Man United",1,3,"A",0,1,"A"
"1967","E0","201617","19/03/17","Tottenham","Southampton",2,1,"H",2,0,"H"
"1968","E0","201617","01/04/17","Burnley","Tottenham",0,2,"A",0,0,"D"
"1969","E0","201617","01/04/17","Chelsea","Crystal Palace",1,2,"A",1,2,"A"
"1970","E0","201617","01/04/17","Hull","West Ham",2,1,"H",0,1,"A"
"1971","E0","201617","01/04/17","Leicester","Stoke",2,0,"H",1,0,"H"
"1972","E0","201617","01/04/17","Liverpool","Everton",3,1,"H",2,1,"H"
"1973","E0","201617","01/04/17","Man United","West Brom",0,0,"D",0,0,"D"
"1974","E0","201617","01/04/17","Southampton","Bournemouth",0,0,"D",0,0,"D"
"1975","E0","201617","01/04/17","Watford","Sunderland",1,0,"H",0,0,"D"
"1976","E0","201617","02/04/17","Arsenal","Man City",2,2,"D",1,2,"A"
"1977","E0","201617","02/04/17","Swansea","Middlesbrough",0,0,"D",0,0,"D"
"1978","E0","201617","04/04/17","Burnley","Stoke",1,0,"H",0,0,"D"
"1979","E0","201617","04/04/17","Leicester","Sunderland",2,0,"H",0,0,"D"
"1980","E0","201617","04/04/17","Man United","Everton",1,1,"D",0,1,"A"
"1981","E0","201617","04/04/17","Watford","West Brom",2,0,"H",1,0,"H"
"1982","E0","201617","05/04/17","Arsenal","West Ham",3,0,"H",0,0,"D"
"1983","E0","201617","05/04/17","Chelsea","Man City",2,1,"H",2,1,"H"
"1984","E0","201617","05/04/17","Hull","Middlesbrough",4,2,"H",3,2,"H"
"1985","E0","201617","05/04/17","Liverpool","Bournemouth",2,2,"D",1,1,"D"
"1986","E0","201617","05/04/17","Southampton","Crystal Palace",3,1,"H",1,1,"D"
"1987","E0","201617","05/04/17","Swansea","Tottenham",1,3,"A",1,0,"H"
"1988","E0","201617","08/04/17","Bournemouth","Chelsea",1,3,"A",1,2,"A"
"1989","E0","201617","08/04/17","Man City","Hull",3,1,"H",1,0,"H"
"1990","E0","201617","08/04/17","Middlesbrough","Burnley",0,0,"D",0,0,"D"
"1991","E0","201617","08/04/17","Stoke","Liverpool",1,2,"A",1,0,"H"
"1992","E0","201617","08/04/17","Tottenham","Watford",4,0,"H",3,0,"H"
"1993","E0","201617","08/04/17","West Brom","Southampton",0,1,"A",0,1,"A"
"1994","E0","201617","08/04/17","West Ham","Swansea",1,0,"H",1,0,"H"
"1995","E0","201617","09/04/17","Everton","Leicester",4,2,"H",3,2,"H"
"1996","E0","201617","09/04/17","Sunderland","Man United",0,3,"A",0,1,"A"
"1997","E0","201617","10/04/17","Crystal Palace","Arsenal",3,0,"H",1,0,"H"
"1998","E0","201617","15/04/17","Crystal Palace","Leicester",2,2,"D",0,1,"A"
"1999","E0","201617","15/04/17","Everton","Burnley",3,1,"H",0,0,"D"
"2000","E0","201617","15/04/17","Southampton","Man City",0,3,"A",0,0,"D"
"2001","E0","201617","15/04/17","Stoke","Hull",3,1,"H",1,0,"H"
"2002","E0","201617","15/04/17","Sunderland","West Ham",2,2,"D",1,1,"D"
"2003","E0","201617","15/04/17","Tottenham","Bournemouth",4,0,"H",2,0,"H"
"2004","E0","201617","15/04/17","Watford","Swansea",1,0,"H",1,0,"H"
"2005","E0","201617","16/04/17","Man United","Chelsea",2,0,"H",1,0,"H"
"2006","E0","201617","16/04/17","West Brom","Liverpool",0,1,"A",0,1,"A"
"2007","E0","201617","17/04/17","Middlesbrough","Arsenal",1,2,"A",0,1,"A"
"2008","E0","201617","22/04/17","Bournemouth","Middlesbrough",4,0,"H",2,0,"H"
"2009","E0","201617","22/04/17","Hull","Watford",2,0,"H",0,0,"D"
"2010","E0","201617","22/04/17","Swansea","Stoke",2,0,"H",1,0,"H"
"2011","E0","201617","22/04/17","West Ham","Everton",0,0,"D",0,0,"D"
"2012","E0","201617","23/04/17","Burnley","Man United",0,2,"A",0,2,"A"
"2013","E0","201617","23/04/17","Liverpool","Crystal Palace",1,2,"A",1,1,"D"
"2014","E0","201617","25/04/17","Chelsea","Southampton",4,2,"H",2,1,"H"
"2015","E0","201617","26/04/17","Arsenal","Leicester",1,0,"H",0,0,"D"
"2016","E0","201617","26/04/17","Crystal Palace","Tottenham",0,1,"A",0,0,"D"
"2017","E0","201617","26/04/17","Middlesbrough","Sunderland",1,0,"H",1,0,"H"
"2018","E0","201617","27/04/17","Man City","Man United",0,0,"D",0,0,"D"
"2019","E0","201617","29/04/17","Crystal Palace","Burnley",0,2,"A",0,1,"A"
"2020","E0","201617","29/04/17","Southampton","Hull",0,0,"D",0,0,"D"
"2021","E0","201617","29/04/17","Stoke","West Ham",0,0,"D",0,0,"D"
"2022","E0","201617","29/04/17","Sunderland","Bournemouth",0,1,"A",0,0,"D"
"2023","E0","201617","29/04/17","West Brom","Leicester",0,1,"A",0,1,"A"
"2024","E0","201617","30/04/17","Everton","Chelsea",0,3,"A",0,0,"D"
"2025","E0","201617","30/04/17","Man United","Swansea",1,1,"D",1,0,"H"
"2026","E0","201617","30/04/17","Middlesbrough","Man City",2,2,"D",1,0,"H"
"2027","E0","201617","30/04/17","Tottenham","Arsenal",2,0,"H",0,0,"D"
"2028","E0","201617","01/05/17","Watford","Liverpool",0,1,"A",0,1,"A"
"2029","E0","201617","05/05/17","West Ham","Tottenham",1,0,"H",0,0,"D"
"2030","E0","201617","06/05/17","Bournemouth","Stoke",2,2,"D",0,1,"A"
"2031","E0","201617","06/05/17","Burnley","West Brom",2,2,"D",0,0,"D"
"2032","E0","201617","06/05/17","Hull","Sunderland",0,2,"A",0,0,"D"
"2033","E0","201617","06/05/17","Leicester","Watford",3,0,"H",1,0,"H"
"2034","E0","201617","06/05/17","Man City","Crystal Palace",5,0,"H",1,0,"H"
"2035","E0","201617","06/05/17","Swansea","Everton",1,0,"H",1,0,"H"
"2036","E0","201617","07/05/17","Arsenal","Man United",2,0,"H",0,0,"D"
"2037","E0","201617","07/05/17","Liverpool","Southampton",0,0,"D",0,0,"D"
"2038","E0","201617","08/05/17","Chelsea","Middlesbrough",3,0,"H",2,0,"H"
"2039","E0","201617","10/05/17","Southampton","Arsenal",0,2,"A",0,0,"D"
"2040","E0","201617","12/05/17","Everton","Watford",1,0,"H",0,0,"D"
"2041","E0","201617","12/05/17","West Brom","Chelsea",0,1,"A",0,0,"D"
"2042","E0","201617","13/05/17","Bournemouth","Burnley",2,1,"H",1,0,"H"
"2043","E0","201617","13/05/17","Man City","Leicester",2,1,"H",2,1,"H"
"2044","E0","201617","13/05/17","Middlesbrough","Southampton",1,2,"A",0,1,"A"
"2045","E0","201617","13/05/17","Stoke","Arsenal",1,4,"A",0,1,"A"
"2046","E0","201617","13/05/17","Sunderland","Swansea",0,2,"A",0,2,"A"
"2047","E0","201617","14/05/17","Crystal Palace","Hull",4,0,"H",2,0,"H"
"2048","E0","201617","14/05/17","Tottenham","Man United",2,1,"H",1,0,"H"
"2049","E0","201617","14/05/17","West Ham","Liverpool",0,4,"A",0,1,"A"
"2050","E0","201617","15/05/17","Chelsea","Watford",4,3,"H",2,1,"H"
"2051","E0","201617","16/05/17","Arsenal","Sunderland",2,0,"H",0,0,"D"
"2052","E0","201617","16/05/17","Man City","West Brom",3,1,"H",2,0,"H"
"2053","E0","201617","17/05/17","Southampton","Man United",0,0,"D",0,0,"D"
"2054","E0","201617","18/05/17","Leicester","Tottenham",1,6,"A",0,2,"A"
"2055","E0","201617","21/05/17","Arsenal","Everton",3,1,"H",2,0,"H"
"2056","E0","201617","21/05/17","Burnley","West Ham",1,2,"A",1,1,"D"
"2057","E0","201617","21/05/17","Chelsea","Sunderland",5,1,"H",1,1,"D"
"2058","E0","201617","21/05/17","Hull","Tottenham",1,7,"A",0,3,"A"
"2059","E0","201617","21/05/17","Leicester","Bournemouth",1,1,"D",0,1,"A"
"2060","E0","201617","21/05/17","Liverpool","Middlesbrough",3,0,"H",1,0,"H"
"2061","E0","201617","21/05/17","Man United","Crystal Palace",2,0,"H",2,0,"H"
"2062","E0","201617","21/05/17","Southampton","Stoke",0,1,"A",0,0,"D"
"2063","E0","201617","21/05/17","Swansea","West Brom",2,1,"H",0,1,"A"
"2064","E0","201617","21/05/17","Watford","Man City",0,5,"A",0,4,"A"
"2065","D1","201617","26/08/16","Bayern Munich","Werder Bremen",6,0,"H",2,0,"H"
"2066","D1","201617","27/08/16","Augsburg","Wolfsburg",0,2,"A",0,1,"A"
"2067","D1","201617","27/08/16","Dortmund","Mainz",2,1,"H",1,0,"H"
"2068","D1","201617","27/08/16","Ein Frankfurt","Schalke 04",1,0,"H",1,0,"H"
"2069","D1","201617","27/08/16","FC Koln","Darmstadt",2,0,"H",1,0,"H"
"2070","D1","201617","27/08/16","Hamburg","Ingolstadt",1,1,"D",1,0,"H"
"2071","D1","201617","27/08/16","M'gladbach","Leverkusen",2,1,"H",1,0,"H"
"2072","D1","201617","28/08/16","Hertha","Freiburg",2,1,"H",0,0,"D"
"2073","D1","201617","28/08/16","Hoffenheim","RB Leipzig",2,2,"D",0,0,"D"
"2074","D1","201617","09/09/16","Schalke 04","Bayern Munich",0,2,"A",0,0,"D"
"2075","D1","201617","10/09/16","Darmstadt","Ein Frankfurt",1,0,"H",0,0,"D"
"2076","D1","201617","10/09/16","Freiburg","M'gladbach",3,1,"H",0,1,"A"
"2077","D1","201617","10/09/16","Ingolstadt","Hertha",0,2,"A",0,1,"A"
"2078","D1","201617","10/09/16","Leverkusen","Hamburg",3,1,"H",0,0,"D"
"2079","D1","201617","10/09/16","RB Leipzig","Dortmund",1,0,"H",0,0,"D"
"2080","D1","201617","10/09/16","Wolfsburg","FC Koln",0,0,"D",0,0,"D"
"2081","D1","201617","11/09/16","Mainz","Hoffenheim",4,4,"D",4,1,"H"
"2082","D1","201617","11/09/16","Werder Bremen","Augsburg",1,2,"A",1,0,"H"
"2083","D1","201617","16/09/16","FC Koln","Freiburg",3,0,"H",3,0,"H"
"2084","D1","201617","17/09/16","Bayern Munich","Ingolstadt",3,1,"H",1,1,"D"
"2085","D1","201617","17/09/16","Dortmund","Darmstadt",6,0,"H",1,0,"H"
"2086","D1","201617","17/09/16","Ein Frankfurt","Leverkusen",2,1,"H",0,0,"D"
"2087","D1","201617","17/09/16","Hamburg","RB Leipzig",0,4,"A",0,0,"D"
"2088","D1","201617","17/09/16","Hoffenheim","Wolfsburg",0,0,"D",0,0,"D"
"2089","D1","201617","17/09/16","M'gladbach","Werder Bremen",4,1,"H",4,0,"H"
"2090","D1","201617","18/09/16","Augsburg","Mainz",1,3,"A",0,1,"A"
"2091","D1","201617","18/09/16","Hertha","Schalke 04",2,0,"H",0,0,"D"
"2092","D1","201617","20/09/16","Darmstadt","Hoffenheim",1,1,"D",0,0,"D"
"2093","D1","201617","20/09/16","Freiburg","Hamburg",1,0,"H",0,0,"D"
"2094","D1","201617","20/09/16","Ingolstadt","Ein Frankfurt",0,2,"A",0,1,"A"
"2095","D1","201617","20/09/16","Wolfsburg","Dortmund",1,5,"A",0,2,"A"
"2096","D1","201617","21/09/16","Bayern Munich","Hertha",3,0,"H",1,0,"H"
"2097","D1","201617","21/09/16","Leverkusen","Augsburg",0,0,"D",0,0,"D"
"2098","D1","201617","21/09/16","RB Leipzig","M'gladbach",1,1,"D",1,0,"H"
"2099","D1","201617","21/09/16","Schalke 04","FC Koln",1,3,"A",1,1,"D"
"2100","D1","201617","21/09/16","Werder Bremen","Mainz",1,2,"A",1,0,"H"
"2101","D1","201617","23/09/16","Dortmund","Freiburg",3,1,"H",1,0,"H"
"2102","D1","201617","24/09/16","Augsburg","Darmstadt",1,0,"H",0,0,"D"
"2103","D1","201617","24/09/16","Ein Frankfurt","Hertha",3,3,"D",2,1,"H"
"2104","D1","201617","24/09/16","Hamburg","Bayern Munich",0,1,"A",0,0,"D"
"2105","D1","201617","24/09/16","Mainz","Leverkusen",2,3,"A",2,1,"H"
"2106","D1","201617","24/09/16","M'gladbach","Ingolstadt",2,0,"H",1,0,"H"
"2107","D1","201617","24/09/16","Werder Bremen","Wolfsburg",2,1,"H",0,0,"D"
"2108","D1","201617","25/09/16","FC Koln","RB Leipzig",1,1,"D",1,1,"D"
"2109","D1","201617","25/09/16","Hoffenheim","Schalke 04",2,1,"H",2,1,"H"
"2110","D1","201617","30/09/16","RB Leipzig","Augsburg",2,1,"H",1,1,"D"
"2111","D1","201617","01/10/16","Bayern Munich","FC Koln",1,1,"D",1,0,"H"
"2112","D1","201617","01/10/16","Darmstadt","Werder Bremen",2,2,"D",1,0,"H"
"2113","D1","201617","01/10/16","Freiburg","Ein Frankfurt",1,0,"H",1,0,"H"
"2114","D1","201617","01/10/16","Hertha","Hamburg",2,0,"H",1,0,"H"
"2115","D1","201617","01/10/16","Ingolstadt","Hoffenheim",1,2,"A",0,2,"A"
"2116","D1","201617","01/10/16","Leverkusen","Dortmund",2,0,"H",1,0,"H"
"2117","D1","201617","02/10/16","Schalke 04","M'gladbach",4,0,"H",0,0,"D"
"2118","D1","201617","02/10/16","Wolfsburg","Mainz",0,0,"D",0,0,"D"
"2119","D1","201617","14/10/16","Dortmund","Hertha",1,1,"D",0,0,"D"
"2120","D1","201617","15/10/16","Augsburg","Schalke 04",1,1,"D",0,0,"D"
"2121","D1","201617","15/10/16","Ein Frankfurt","Bayern Munich",2,2,"D",1,1,"D"
"2122","D1","201617","15/10/16","FC Koln","Ingolstadt",2,1,"H",2,0,"H"
"2123","D1","201617","15/10/16","Hoffenheim","Freiburg",2,1,"H",1,0,"H"
"2124","D1","201617","15/10/16","M'gladbach","Hamburg",0,0,"D",0,0,"D"
"2125","D1","201617","15/10/16","Werder Bremen","Leverkusen",2,1,"H",1,1,"D"
"2126","D1","201617","16/10/16","Mainz","Darmstadt",2,1,"H",1,0,"H"
"2127","D1","201617","16/10/16","Wolfsburg","RB Leipzig",0,1,"A",0,0,"D"
"2128","D1","201617","21/10/16","Hamburg","Ein Frankfurt",0,3,"A",0,1,"A"
"2129","D1","201617","22/10/16","Bayern Munich","M'gladbach",2,0,"H",2,0,"H"
"2130","D1","201617","22/10/16","Darmstadt","Wolfsburg",3,1,"H",1,0,"H"
"2131","D1","201617","22/10/16","Freiburg","Augsburg",2,1,"H",0,0,"D"
"2132","D1","201617","22/10/16","Hertha","FC Koln",2,1,"H",1,0,"H"
"2133","D1","201617","22/10/16","Ingolstadt","Dortmund",3,3,"D",2,0,"H"
"2134","D1","201617","22/10/16","Leverkusen","Hoffenheim",0,3,"A",0,1,"A"
"2135","D1","201617","23/10/16","RB Leipzig","Werder Bremen",3,1,"H",1,0,"H"
"2136","D1","201617","23/10/16","Schalke 04","Mainz",3,0,"H",1,0,"H"
"2137","D1","201617","28/10/16","M'gladbach","Ein Frankfurt",0,0,"D",0,0,"D"
"2138","D1","201617","29/10/16","Augsburg","Bayern Munich",1,3,"A",0,2,"A"
"2139","D1","201617","29/10/16","Darmstadt","RB Leipzig",0,2,"A",0,0,"D"
"2140","D1","201617","29/10/16","Dortmund","Schalke 04",0,0,"D",0,0,"D"
"2141","D1","201617","29/10/16","Mainz","Ingolstadt",2,0,"H",0,0,"D"
"2142","D1","201617","29/10/16","Werder Bremen","Freiburg",1,3,"A",0,2,"A"
"2143","D1","201617","29/10/16","Wolfsburg","Leverkusen",1,2,"A",1,0,"H"
"2144","D1","201617","30/10/16","FC Koln","Hamburg",3,0,"H",0,0,"D"
"2145","D1","201617","30/10/16","Hoffenheim","Hertha",1,0,"H",1,0,"H"
"2146","D1","201617","04/11/16","Hertha","M'gladbach",3,0,"H",2,0,"H"
"2147","D1","201617","05/11/16","Bayern Munich","Hoffenheim",1,1,"D",1,1,"D"
"2148","D1","201617","05/11/16","Ein Frankfurt","FC Koln",1,0,"H",1,0,"H"
"2149","D1","201617","05/11/16","Freiburg","Wolfsburg",0,3,"A",0,1,"A"
"2150","D1","201617","05/11/16","Hamburg","Dortmund",2,5,"A",0,3,"A"
"2151","D1","201617","05/11/16","Ingolstadt","Augsburg",0,2,"A",0,0,"D"
"2152","D1","201617","05/11/16","Leverkusen","Darmstadt",3,2,"H",1,0,"H"
"2153","D1","201617","06/11/16","RB Leipzig","Mainz",3,1,"H",3,0,"H"
"2154","D1","201617","06/11/16","Schalke 04","Werder Bremen",3,1,"H",2,1,"H"
"2155","D1","201617","18/11/16","Leverkusen","RB Leipzig",2,3,"A",2,1,"H"
"2156","D1","201617","19/11/16","Augsburg","Hertha",0,0,"D",0,0,"D"
"2157","D1","201617","19/11/16","Darmstadt","Ingolstadt",0,1,"A",0,0,"D"
"2158","D1","201617","19/11/16","Dortmund","Bayern Munich",1,0,"H",1,0,"H"
"2159","D1","201617","19/11/16","Mainz","Freiburg",4,2,"H",2,0,"H"
"2160","D1","201617","19/11/16","M'gladbach","FC Koln",1,2,"A",1,0,"H"
"2161","D1","201617","19/11/16","Wolfsburg","Schalke 04",0,1,"A",0,0,"D"
"2162","D1","201617","20/11/16","Hoffenheim","Hamburg",2,2,"D",1,1,"D"
"2163","D1","201617","20/11/16","Werder Bremen","Ein Frankfurt",1,2,"A",1,0,"H"
"2164","D1","201617","25/11/16","Freiburg","RB Leipzig",1,4,"A",1,3,"A"
"2165","D1","201617","26/11/16","Bayern Munich","Leverkusen",2,1,"H",1,1,"D"
"2166","D1","201617","26/11/16","Ein Frankfurt","Dortmund",2,1,"H",0,0,"D"
"2167","D1","201617","26/11/16","FC Koln","Augsburg",0,0,"D",0,0,"D"
"2168","D1","201617","26/11/16","Hamburg","Werder Bremen",2,2,"D",2,2,"D"
"2169","D1","201617","26/11/16","Ingolstadt","Wolfsburg",1,1,"D",1,0,"H"
"2170","D1","201617","26/11/16","M'gladbach","Hoffenheim",1,1,"D",1,0,"H"
"2171","D1","201617","27/11/16","Hertha","Mainz",2,1,"H",1,1,"D"
"2172","D1","201617","27/11/16","Schalke 04","Darmstadt",3,1,"H",1,1,"D"
"2173","D1","201617","02/12/16","Mainz","Bayern Munich",1,3,"A",1,2,"A"
"2174","D1","201617","03/12/16","Dortmund","M'gladbach",4,1,"H",2,1,"H"
"2175","D1","201617","03/12/16","Hoffenheim","FC Koln",4,0,"H",2,0,"H"
"2176","D1","201617","03/12/16","Leverkusen","Freiburg",1,1,"D",0,1,"A"
"2177","D1","201617","03/12/16","RB Leipzig","Schalke 04",2,1,"H",1,1,"D"
"2178","D1","201617","03/12/16","Werder Bremen","Ingolstadt",2,1,"H",1,0,"H"
"2179","D1","201617","03/12/16","Wolfsburg","Hertha",2,3,"A",2,1,"H"
"2180","D1","201617","04/12/16","Augsburg","Ein Frankfurt",1,1,"D",1,1,"D"
"2181","D1","201617","04/12/16","Darmstadt","Hamburg",0,2,"A",0,1,"A"
"2182","D1","201617","09/12/16","Ein Frankfurt","Hoffenheim",0,0,"D",0,0,"D"
"2183","D1","201617","10/12/16","Bayern Munich","Wolfsburg",5,0,"H",2,0,"H"
"2184","D1","201617","10/12/16","FC Koln","Dortmund",1,1,"D",1,0,"H"
"2185","D1","201617","10/12/16","Freiburg","Darmstadt",1,0,"H",0,0,"D"
"2186","D1","201617","10/12/16","Hamburg","Augsburg",1,0,"H",0,0,"D"
"2187","D1","201617","10/12/16","Hertha","Werder Bremen",0,1,"A",0,1,"A"
"2188","D1","201617","10/12/16","Ingolstadt","RB Leipzig",1,0,"H",1,0,"H"
"2189","D1","201617","11/12/16","M'gladbach","Mainz",1,0,"H",0,0,"D"
"2190","D1","201617","11/12/16","Schalke 04","Leverkusen",0,1,"A",0,0,"D"
"2191","D1","201617","16/12/16","Hoffenheim","Dortmund",2,2,"D",2,1,"H"
"2192","D1","201617","17/12/16","Augsburg","M'gladbach",1,0,"H",0,0,"D"
"2193","D1","201617","17/12/16","Mainz","Hamburg",3,1,"H",1,1,"D"
"2194","D1","201617","17/12/16","RB Leipzig","Hertha",2,0,"H",1,0,"H"
"2195","D1","201617","17/12/16","Schalke 04","Freiburg",1,1,"D",0,0,"D"
"2196","D1","201617","17/12/16","Werder Bremen","FC Koln",1,1,"D",1,1,"D"
"2197","D1","201617","17/12/16","Wolfsburg","Ein Frankfurt",1,0,"H",1,0,"H"
"2198","D1","201617","18/12/16","Darmstadt","Bayern Munich",0,1,"A",0,0,"D"
"2199","D1","201617","18/12/16","Leverkusen","Ingolstadt",1,2,"A",0,1,"A"
"2200","D1","201617","20/12/16","Dortmund","Augsburg",1,1,"D",0,1,"A"
"2201","D1","201617","20/12/16","Ein Frankfurt","Mainz",3,0,"H",1,0,"H"
"2202","D1","201617","20/12/16","Hamburg","Schalke 04",2,1,"H",0,0,"D"
"2203","D1","201617","20/12/16","M'gladbach","Wolfsburg",1,2,"A",0,1,"A"
"2204","D1","201617","21/12/16","Bayern Munich","RB Leipzig",3,0,"H",3,0,"H"
"2205","D1","201617","21/12/16","FC Koln","Leverkusen",1,1,"D",1,1,"D"
"2206","D1","201617","21/12/16","Hertha","Darmstadt",2,0,"H",0,0,"D"
"2207","D1","201617","21/12/16","Hoffenheim","Werder Bremen",1,1,"D",1,0,"H"
"2208","D1","201617","21/12/16","Ingolstadt","Freiburg",1,2,"A",0,2,"A"
"2209","D1","201617","20/01/17","Freiburg","Bayern Munich",1,2,"A",1,1,"D"
"2210","D1","201617","21/01/17","Augsburg","Hoffenheim",0,2,"A",0,0,"D"
"2211","D1","201617","21/01/17","Darmstadt","M'gladbach",0,0,"D",0,0,"D"
"2212","D1","201617","21/01/17","RB Leipzig","Ein Frankfurt",3,0,"H",2,0,"H"
"2213","D1","201617","21/01/17","Schalke 04","Ingolstadt",1,0,"H",0,0,"D"
"2214","D1","201617","21/01/17","Werder Bremen","Dortmund",1,2,"A",0,1,"A"
"2215","D1","201617","21/01/17","Wolfsburg","Hamburg",1,0,"H",0,0,"D"
"2216","D1","201617","22/01/17","Leverkusen","Hertha",3,1,"H",2,1,"H"
"2217","D1","201617","22/01/17","Mainz","FC Koln",0,0,"D",0,0,"D"
"2218","D1","201617","27/01/17","Schalke 04","Ein Frankfurt",0,1,"A",0,1,"A"
"2219","D1","201617","28/01/17","Darmstadt","FC Koln",1,6,"A",0,3,"A"
"2220","D1","201617","28/01/17","Ingolstadt","Hamburg",3,1,"H",2,0,"H"
"2221","D1","201617","28/01/17","Leverkusen","M'gladbach",2,3,"A",2,0,"H"
"2222","D1","201617","28/01/17","RB Leipzig","Hoffenheim",2,1,"H",1,1,"D"
"2223","D1","201617","28/01/17","Werder Bremen","Bayern Munich",1,2,"A",0,2,"A"
"2224","D1","201617","28/01/17","Wolfsburg","Augsburg",1,2,"A",1,1,"D"
"2225","D1","201617","29/01/17","Freiburg","Hertha",2,1,"H",1,0,"H"
"2226","D1","201617","29/01/17","Mainz","Dortmund",1,1,"D",0,1,"A"
"2227","D1","201617","03/02/17","Hamburg","Leverkusen",1,0,"H",0,0,"D"
"2228","D1","201617","04/02/17","Bayern Munich","Schalke 04",1,1,"D",1,1,"D"
"2229","D1","201617","04/02/17","Dortmund","RB Leipzig",1,0,"H",1,0,"H"
"2230","D1","201617","04/02/17","FC Koln","Wolfsburg",1,0,"H",0,0,"D"
"2231","D1","201617","04/02/17","Hertha","Ingolstadt",1,0,"H",1,0,"H"
"2232","D1","201617","04/02/17","Hoffenheim","Mainz",4,0,"H",1,0,"H"
"2233","D1","201617","04/02/17","M'gladbach","Freiburg",3,0,"H",0,0,"D"
"2234","D1","201617","05/02/17","Augsburg","Werder Bremen",3,2,"H",1,1,"D"
"2235","D1","201617","05/02/17","Ein Frankfurt","Darmstadt",2,0,"H",0,0,"D"
"2236","D1","201617","10/02/17","Mainz","Augsburg",2,0,"H",1,0,"H"
"2237","D1","201617","11/02/17","Darmstadt","Dortmund",2,1,"H",1,1,"D"
"2238","D1","201617","11/02/17","Ingolstadt","Bayern Munich",0,2,"A",0,0,"D"
"2239","D1","201617","11/02/17","Leverkusen","Ein Frankfurt",3,0,"H",1,0,"H"
"2240","D1","201617","11/02/17","RB Leipzig","Hamburg",0,3,"A",0,2,"A"
"2241","D1","201617","11/02/17","Schalke 04","Hertha",2,0,"H",1,0,"H"
"2242","D1","201617","11/02/17","Werder Bremen","M'gladbach",0,1,"A",0,1,"A"
"2243","D1","201617","12/02/17","Freiburg","FC Koln",2,1,"H",1,1,"D"
"2244","D1","201617","12/02/17","Wolfsburg","Hoffenheim",2,1,"H",0,1,"A"
"2245","D1","201617","17/02/17","Augsburg","Leverkusen",1,3,"A",0,2,"A"
"2246","D1","201617","18/02/17","Dortmund","Wolfsburg",3,0,"H",1,0,"H"
"2247","D1","201617","18/02/17","Ein Frankfurt","Ingolstadt",0,2,"A",0,1,"A"
"2248","D1","201617","18/02/17","Hamburg","Freiburg",2,2,"D",1,1,"D"
"2249","D1","201617","18/02/17","Hertha","Bayern Munich",1,1,"D",1,0,"H"
"2250","D1","201617","18/02/17","Hoffenheim","Darmstadt",2,0,"H",0,0,"D"
"2251","D1","201617","18/02/17","Mainz","Werder Bremen",0,2,"A",0,2,"A"
"2252","D1","201617","19/02/17","FC Koln","Schalke 04",1,1,"D",1,1,"D"
"2253","D1","201617","19/02/17","M'gladbach","RB Leipzig",1,2,"A",0,1,"A"
"2254","D1","201617","24/02/17","Wolfsburg","Werder Bremen",1,2,"A",1,2,"A"
"2255","D1","201617","25/02/17","Bayern Munich","Hamburg",8,0,"H",3,0,"H"
"2256","D1","201617","25/02/17","Darmstadt","Augsburg",1,2,"A",0,0,"D"
"2257","D1","201617","25/02/17","Freiburg","Dortmund",0,3,"A",0,1,"A"
"2258","D1","201617","25/02/17","Hertha","Ein Frankfurt",2,0,"H",0,0,"D"
"2259","D1","201617","25/02/17","Leverkusen","Mainz",0,2,"A",0,2,"A"
"2260","D1","201617","25/02/17","RB Leipzig","FC Koln",3,1,"H",2,0,"H"
"2261","D1","201617","26/02/17","Ingolstadt","M'gladbach",0,2,"A",0,0,"D"
